Tanggal,Jam,Suhu (°C),Kelembapan (%),Tekanan (hPa),Kecepatan Angin,Arah Angin,Curah Hujan,Kondisi Cuaca
2025-03-13,07:00:00,30.8,64.0,1007.8,1.0,70.0,0.0,Berawan
2025-03-13,08:00:00,31.5,63.0,1007.0,3.0,210.0,0.0,Cerah
2025-03-13,09:00:00,31.2,67.0,1006.3,4.0,210.0,0.0,Cerah
2025-03-13,10:00:00,29.8,70.0,1007.1,3.0,220.0,0.0,Berawan
2025-03-13,11:00:00,29.3,68.0,1007.7,2.0,260.0,0.0,Cerah
2025-03-13,12:00:00,28.9,72.0,1008.4,0.0,0.0,0.0,Cerah
2025-03-13,13:00:00,28.2,77.0,1009.6,0.0,0.0,0.0,Cerah
2025-03-13,14:00:00,27.8,81.0,1010.5,0.0,0.0,0.0,Cerah
2025-03-13,15:00:00,27.5,85.0,1010.5,0.0,0.0,0.0,Cerah
2025-03-13,16:00:00,27.1,86.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-13,17:00:00,27.2,83.0,1010.1,0.0,0.0,0.0,Cerah
2025-03-13,18:00:00,26.5,84.0,1010.2,0.0,0.0,0.0,Berawan
2025-03-13,19:00:00,26.1,85.0,1009.4,0.0,0.0,0.0,Cerah
2025-03-13,20:00:00,25.7,85.0,1008.6,0.0,0.0,0.0,Cerah
2025-03-13,21:00:00,25.7,83.0,1009.1,0.0,0.0,0.0,Cerah
2025-03-13,22:00:00,25.6,85.0,1009.2,0.0,0.0,0.0,Cerah
2025-03-13,23:00:00,25.8,87.0,1009.8,1.0,240.0,0.0,Cerah
2025-03-14,00:00:00,25.9,87.0,1010.5,0.0,0.0,0.0,Hujan Sedang
2025-03-14,01:00:00,25.8,88.0,1011.4,0.0,0.0,0.0,Cerah
2025-03-14,02:00:00,27.0,82.0,1011.6,2.0,60.0,0.0,Cerah
2025-03-14,03:00:00,28.2,77.0,1011.8,0.0,0.0,0.0,Berawan
2025-03-14,04:00:00,29.2,74.0,1011.1,3.0,180.0,0.0,Cerah
2025-03-14,05:00:00,30.4,68.0,1010.6,3.0,210.0,0.0,Cerah
2025-03-14,06:00:00,30.7,66.0,1009.8,3.0,220.0,0.0,Berawan
2025-03-14,07:00:00,30.6,66.0,1008.7,4.0,210.0,0.0,Cerah
2025-03-14,08:00:00,30.9,67.0,1008.4,1.0,210.0,0.0,Cerah
2025-03-14,09:00:00,30.8,64.0,1007.9,3.0,210.0,0.0,Cerah
2025-03-14,10:00:00,30.6,68.0,1007.8,4.0,180.0,0.0,Berawan
2025-03-14,11:00:00,29.6,71.0,1008.2,3.0,210.0,0.0,Berawan
2025-03-14,12:00:00,29.2,74.0,1009.2,0.0,0.0,0.0,Berawan
2025-03-14,13:00:00,29.2,76.0,1010.2,0.0,0.0,0.0,Cerah
2025-03-14,14:00:00,28.4,79.0,1010.9,0.0,0.0,0.0,Cerah
2025-03-14,15:00:00,28.3,77.0,1011.5,2.0,190.0,0.0,Cerah
2025-03-14,16:00:00,28.1,79.0,1011.9,0.0,0.0,0.0,Cerah
2025-03-14,17:00:00,27.7,80.0,1011.6,0.0,0.0,0.0,Cerah
2025-03-14,18:00:00,27.2,84.0,1010.9,0.0,0.0,0.0,Cerah
2025-03-14,19:00:00,26.9,83.0,1010.0,0.0,0.0,0.0,Cerah
2025-03-14,20:00:00,26.6,84.0,1009.8,0.0,0.0,0.0,Cerah
2025-03-14,21:00:00,26.4,85.0,1009.3,0.0,0.0,0.0,Cerah
2025-03-14,22:00:00,26.1,86.0,1009.3,0.0,0.0,0.0,Cerah
2025-03-14,23:00:00,25.9,85.0,1009.5,0.0,0.0,0.0,Cerah
2025-03-15,00:00:00,25.8,87.0,1009.9,0.0,0.0,0.0,Cerah
2025-03-15,01:00:00,26.5,85.0,1010.1,0.0,0.0,0.0,Berawan
2025-03-15,02:00:00,29.5,68.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-15,03:00:00,30.1,69.0,1010.9,1.0,290.0,0.0,Berawan
2025-03-15,04:00:00,31.2,64.0,1010.9,4.0,190.0,0.0,Berawan
2025-03-15,05:00:00,31.8,61.0,1010.2,5.0,200.0,0.0,Cerah
2025-03-15,06:00:00,32.3,63.0,1009.7,5.0,180.0,0.0,Berawan
2025-03-15,07:00:00,31.8,63.0,1008.9,5.0,200.0,0.0,Cerah
2025-03-15,08:00:00,32.6,60.0,1008.3,3.0,210.0,0.0,Cerah
2025-03-15,09:00:00,30.6,68.0,1008.1,0.0,0.0,0.0,Hujan Ringan
2025-03-15,10:00:00,29.7,75.0,1008.4,0.0,0.0,0.0,Cerah
2025-03-15,11:00:00,29.2,78.0,1009.4,0.0,0.0,0.0,Cerah
2025-03-15,12:00:00,28.2,80.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-15,13:00:00,28.1,82.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-15,14:00:00,26.5,83.0,1012.2,2.0,180.0,0.0,Cerah
2025-03-15,15:00:00,26.4,88.0,1011.8,0.0,0.0,10.8,Cerah
2025-03-15,16:00:00,26.2,91.0,1012.5,0.0,0.0,0.0,Hujan Ringan
2025-03-15,17:00:00,25.9,90.0,1011.8,0.0,0.0,0.0,Cerah
2025-03-15,18:00:00,25.9,90.0,1011.3,0.0,0.0,0.0,Cerah
2025-03-15,19:00:00,25.8,91.0,1010.7,0.0,0.0,0.0,Cerah
2025-03-15,20:00:00,25.5,91.0,1009.9,0.0,0.0,0.0,Cerah
2025-03-15,21:00:00,25.3,91.0,1009.5,0.0,0.0,0.0,Berawan
2025-03-15,22:00:00,25.3,91.0,1009.2,0.0,0.0,0.0,Cerah
2025-03-15,23:00:00,24.8,89.0,1009.5,0.0,0.0,0.0,Berawan
2025-03-16,00:00:00,24.6,88.0,1010.2,0.0,0.0,0.0,Berawan
2025-03-16,01:00:00,26.2,83.0,1011.0,0.0,0.0,0.0,Berawan
2025-03-16,02:00:00,30.0,64.0,1011.2,3.0,70.0,0.0,Berawan
2025-03-16,03:00:00,31.7,58.0,1011.1,0.0,0.0,0.0,Cerah
2025-03-16,04:00:00,32.9,55.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-16,05:00:00,32.8,55.0,1009.9,2.0,260.0,0.0,Cerah
2025-03-16,06:00:00,33.2,59.0,1008.9,2.0,240.0,0.0,Cerah
2025-03-16,07:00:00,32.5,58.0,1007.9,5.0,220.0,0.0,Berawan
2025-03-16,08:00:00,31.6,65.0,1007.2,4.0,210.0,0.0,Berawan
2025-03-16,09:00:00,31.7,66.0,1006.7,2.0,170.0,0.0,Berawan
2025-03-16,10:00:00,31.2,67.0,1006.6,0.0,0.0,0.0,Cerah
2025-03-16,11:00:00,30.5,69.0,1007.1,2.0,210.0,0.0,Cerah
2025-03-16,12:00:00,29.8,74.0,1007.9,0.0,0.0,0.0,Berawan
2025-03-16,13:00:00,29.6,74.0,1008.6,1.0,210.0,0.0,Cerah
2025-03-16,14:00:00,29.4,76.0,1010.0,0.0,0.0,0.0,Berawan
2025-03-16,15:00:00,29.2,79.0,1009.8,0.0,0.0,0.0,Cerah
2025-03-16,16:00:00,29.0,78.0,1009.9,0.0,0.0,0.0,Cerah
2025-03-16,17:00:00,28.2,80.0,1010.0,0.0,0.0,0.0,Cerah
2025-03-16,18:00:00,27.3,76.0,1009.6,3.0,20.0,0.0,Cerah
2025-03-16,19:00:00,26.4,81.0,1010.6,2.0,150.0,0.0,Hujan Ringan
2025-03-16,20:00:00,25.6,85.0,1010.2,0.0,0.0,0.0,Hujan Sedang
2025-03-16,21:00:00,24.5,91.0,1009.8,0.0,0.0,17.0,Hujan Sedang
2025-03-16,22:00:00,24.3,90.0,1009.5,0.0,0.0,0.0,Hujan Sedang
2025-03-16,23:00:00,24.2,91.0,1010.1,0.0,0.0,0.0,Cerah
2025-03-17,00:00:00,24.3,91.0,1010.1,0.0,0.0,1.5,Berawan
2025-03-17,01:00:00,25.8,83.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-17,02:00:00,27.6,75.0,1010.6,0.0,0.0,0.0,Cerah
2025-03-17,03:00:00,28.9,71.0,1011.2,3.0,190.0,0.0,Cerah
2025-03-17,04:00:00,31.3,60.0,1010.3,2.0,290.0,0.0,Berawan
2025-03-17,05:00:00,31.2,56.0,1009.6,2.0,280.0,0.0,Berawan
2025-03-17,06:00:00,31.0,59.0,1009.2,2.0,270.0,0.0,Cerah
2025-03-17,07:00:00,31.0,63.0,1008.4,3.0,280.0,0.0,Cerah
2025-03-17,08:00:00,31.2,62.0,1008.1,8.0,10.0,0.0,Cerah
2025-03-17,09:00:00,30.7,62.0,1007.8,2.0,60.0,0.0,Cerah
2025-03-17,10:00:00,30.5,64.0,1008.0,0.0,0.0,0.0,Berawan
2025-03-17,11:00:00,29.6,68.0,1008.9,3.0,70.0,0.0,Cerah
2025-03-17,12:00:00,27.8,80.0,1009.6,0.0,0.0,1.0,Hujan Ringan
2025-03-17,13:00:00,25.3,87.0,1010.1,4.0,90.0,0.0,Hujan Sedang
2025-03-17,14:00:00,25.2,89.0,1010.9,0.0,0.0,0.0,Hujan Sedang
2025-03-17,15:00:00,25.1,93.0,1011.6,0.0,0.0,25.0,Hujan Sedang
2025-03-17,16:00:00,24.9,91.0,1012.0,0.0,0.0,0.0,Cerah
2025-03-17,17:00:00,24.8,90.0,1011.6,0.0,0.0,0.0,Cerah
2025-03-17,18:00:00,24.8,90.0,1011.2,0.0,0.0,1.5,Cerah
2025-03-17,19:00:00,24.7,90.0,1010.1,0.0,0.0,0.0,Cerah
2025-03-17,20:00:00,24.4,90.0,1009.2,0.0,0.0,0.0,Cerah
2025-03-17,21:00:00,24.2,90.0,1009.1,0.0,0.0,0.0,Cerah
2025-03-17,22:00:00,24.3,90.0,1009.3,1.0,90.0,0.0,Berawan
2025-03-17,23:00:00,24.2,90.0,1009.7,0.0,0.0,0.0,Cerah
2025-03-18,00:00:00,24.2,90.0,1010.2,0.0,0.0,0.0,Cerah
2025-03-18,01:00:00,25.4,87.0,1011.0,0.0,0.0,0.0,Berawan
2025-03-18,02:00:00,28.4,72.0,1011.4,1.0,30.0,0.0,Berawan
2025-03-18,03:00:00,29.2,69.0,1012.0,1.0,290.0,0.0,Cerah
2025-03-18,04:00:00,30.6,69.0,1011.5,3.0,280.0,0.0,Cerah
2025-03-18,05:00:00,31.1,67.0,1011.3,3.0,260.0,0.0,Berawan
2025-03-18,06:00:00,30.3,69.0,1010.8,1.0,220.0,0.0,Berawan
2025-03-18,07:00:00,29.2,78.0,1009.9,2.0,200.0,0.0,Hujan Ringan
2025-03-18,08:00:00,29.1,78.0,1009.0,0.0,0.0,0.0,Cerah
2025-03-18,09:00:00,29.3,74.0,1009.3,1.0,310.0,3.6,Hujan Ringan
2025-03-18,10:00:00,29.1,77.0,1009.3,0.0,0.0,0.0,Hujan Ringan
2025-03-18,11:00:00,27.8,80.0,1009.8,2.0,30.0,0.0,Cerah
2025-03-18,12:00:00,26.7,83.0,1010.6,0.0,0.0,1.0,Cerah
2025-03-18,13:00:00,26.4,84.0,1011.8,0.0,0.0,0.0,Cerah
2025-03-18,14:00:00,25.9,87.0,1013.0,0.0,0.0,0.0,Cerah
2025-03-18,15:00:00,25.8,87.0,1013.0,0.0,0.0,0.0,Berawan
2025-03-18,16:00:00,26.1,86.0,1014.3,0.0,0.0,0.0,Cerah
2025-03-18,17:00:00,25.8,90.0,1013.7,0.0,0.0,0.0,Cerah
2025-03-18,18:00:00,25.6,89.0,1013.5,3.0,210.0,3.5,Hujan Ringan
2025-03-18,19:00:00,25.6,89.0,1012.7,0.0,0.0,0.0,Cerah
2025-03-18,20:00:00,25.2,90.0,1012.0,0.0,0.0,0.0,Cerah
2025-03-18,21:00:00,25.1,91.0,1012.1,0.0,0.0,0.2,Cerah
2025-03-18,22:00:00,25.1,91.0,1012.1,0.0,0.0,0.0,Hujan Ringan
2025-03-18,23:00:00,24.7,91.0,1012.1,0.0,0.0,0.0,Cerah
2025-03-19,00:00:00,24.7,91.0,1012.8,0.0,0.0,0.5,Cerah
2025-03-19,01:00:00,25.6,89.0,1013.5,0.0,0.0,0.0,Cerah
2025-03-19,02:00:00,26.7,84.0,1014.0,0.0,0.0,0.0,Berawan
2025-03-19,03:00:00,28.5,74.0,1013.9,1.0,20.0,0.0,Cerah
2025-03-19,04:00:00,31.4,59.0,1013.5,3.0,310.0,0.0,Cerah
2025-03-19,05:00:00,31.6,60.0,1012.6,3.0,320.0,0.0,Cerah
2025-03-19,06:00:00,31.7,64.0,1011.7,3.0,320.0,0.0,Cerah
2025-03-19,07:00:00,32.2,62.0,1010.6,1.0,280.0,0.0,Berawan
2025-03-19,08:00:00,31.5,71.0,1010.7,3.0,30.0,0.0,Hujan Ringan
2025-03-19,09:00:00,29.1,71.0,1010.9,3.0,50.0,0.3,Hujan Sedang
2025-03-19,10:00:00,28.1,65.0,1011.5,1.0,50.0,0.0,Hujan Sedang
2025-03-19,11:00:00,27.2,71.0,1012.3,2.0,10.0,0.0,Cerah
2025-03-19,12:00:00,26.9,73.0,1012.6,0.0,0.0,0.0,Cerah
2025-03-19,13:00:00,27.1,69.0,1012.8,0.0,0.0,0.0,Cerah
2025-03-19,14:00:00,27.2,67.0,1013.1,0.0,0.0,0.0,Cerah
2025-03-19,15:00:00,27.3,62.0,1013.2,3.0,20.0,0.0,Cerah
2025-03-19,16:00:00,26.9,61.0,1013.1,2.0,340.0,0.0,Cerah
2025-03-19,17:00:00,26.9,61.0,1013.0,1.0,340.0,0.0,Cerah
2025-03-19,18:00:00,26.8,66.0,1013.1,3.0,350.0,0.0,Cerah
2025-03-19,19:00:00,26.2,72.0,1012.9,0.0,0.0,0.0,Cerah
2025-03-19,20:00:00,25.8,75.0,1012.6,0.0,0.0,0.0,Hujan Ringan
2025-03-19,21:00:00,25.3,81.0,1012.4,0.0,0.0,0.2,Hujan Sedang
2025-03-19,22:00:00,24.7,82.0,1012.3,0.0,0.0,0.0,Cerah
2025-03-19,23:00:00,24.5,82.0,1012.8,3.0,20.0,0.0,Cerah
2025-03-20,00:00:00,24.1,82.0,1013.1,0.0,0.0,0.0,Berawan
2025-03-21,00:00:00,27.1,67.0,1011.6,4.0,50.0,0.0,Cerah
2025-03-21,01:00:00,27.9,64.0,1012.1,2.0,10.0,0.0,Cerah
2025-03-21,02:00:00,30.3,54.0,1012.3,4.0,70.0,0.0,Cerah
2025-03-21,03:00:00,32.4,48.0,1011.9,2.0,20.0,0.0,Berawan
2025-03-21,04:00:00,34.1,43.0,1011.1,6.0,90.0,0.0,Berawan
2025-03-21,05:00:00,34.9,42.0,1010.4,5.0,80.0,0.0,Berawan
2025-03-21,06:00:00,35.8,39.0,1009.5,9.0,80.0,0.0,Cerah
2025-03-21,07:00:00,35.3,42.0,1008.5,4.0,90.0,0.0,Berawan
2025-03-21,08:00:00,34.8,42.0,1007.9,3.0,100.0,0.0,Berawan
2025-03-21,09:00:00,34.6,44.0,1008.1,10.0,70.0,0.0,Cerah
2025-03-21,10:00:00,33.7,46.0,1008.4,4.0,60.0,0.0,Berawan
2025-03-21,11:00:00,31.8,51.0,1009.6,2.0,60.0,0.0,Berawan
2025-03-21,12:00:00,31.0,54.0,1010.3,2.0,60.0,0.0,Cerah
2025-03-21,13:00:00,30.5,58.0,1011.2,1.0,290.0,0.0,Cerah
2025-03-21,14:00:00,29.7,62.0,1012.3,0.0,0.0,0.0,Berawan
2025-03-21,15:00:00,29.2,65.0,1012.7,0.0,0.0,0.0,Cerah
2025-03-21,16:00:00,29.0,64.0,1012.8,0.0,0.0,0.0,Cerah
2025-03-21,17:00:00,28.6,67.0,1012.6,0.0,0.0,0.0,Cerah
2025-03-21,18:00:00,28.5,66.0,1012.2,0.0,0.0,0.0,Berawan
2025-03-21,19:00:00,28.2,67.0,1011.6,0.0,0.0,0.0,Cerah
2025-03-21,20:00:00,27.7,72.0,1010.8,1.0,90.0,0.0,Cerah
2025-03-21,21:00:00,27.3,74.0,1010.2,0.0,0.0,0.0,Cerah
2025-03-21,22:00:00,26.9,75.0,1010.9,1.0,350.0,0.0,Cerah
2025-03-21,23:00:00,26.3,80.0,1010.7,0.0,0.0,0.0,Cerah
2025-03-22,00:00:00,26.5,78.0,1011.1,0.0,0.0,0.0,Cerah
2025-03-22,01:00:00,27.2,75.0,1012.2,0.0,0.0,0.0,Cerah
2025-03-22,02:00:00,28.0,74.0,1013.5,2.0,200.0,0.0,Hujan Ringan
2025-03-22,03:00:00,26.6,81.0,1014.6,3.0,40.0,0.0,Hujan Sedang
2025-03-22,04:00:00,26.2,87.0,1013.9,3.0,30.0,0.0,Hujan Sedang
2025-03-22,05:00:00,26.8,84.0,1012.1,4.0,60.0,0.0,Cerah
2025-03-22,06:00:00,27.9,82.0,1010.1,3.0,70.0,2.5,Cerah
2025-03-22,07:00:00,28.8,74.0,1009.4,4.0,160.0,0.0,Cerah
2025-03-22,08:00:00,28.7,74.0,1008.3,4.0,200.0,0.0,Cerah
2025-03-22,09:00:00,28.7,76.0,1008.4,3.0,210.0,0.0,Cerah
2025-03-22,10:00:00,28.4,77.0,1008.7,3.0,190.0,0.0,Cerah
2025-03-22,11:00:00,28.1,79.0,1009.4,1.0,190.0,0.0,Cerah
2025-03-22,12:00:00,27.7,82.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-22,13:00:00,27.1,85.0,1011.1,0.0,0.0,0.0,Berawan
2025-03-22,14:00:00,26.6,86.0,1011.8,0.0,0.0,0.0,Berawan
2025-03-22,15:00:00,26.4,86.0,1012.3,0.0,0.0,0.0,Berawan
2025-03-22,16:00:00,26.2,88.0,1013.0,0.0,0.0,0.0,Cerah
2025-03-22,17:00:00,26.1,86.0,1012.8,0.0,0.0,0.0,Cerah
2025-03-22,18:00:00,25.7,87.0,1012.0,0.0,0.0,0.0,Cerah
2025-03-22,19:00:00,25.6,88.0,1011.2,0.0,0.0,0.0,Cerah
2025-03-22,20:00:00,25.1,89.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-22,21:00:00,24.8,89.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-22,22:00:00,24.9,90.0,1010.5,0.0,0.0,0.0,Berawan
2025-03-22,23:00:00,24.6,89.0,1010.7,0.0,0.0,0.0,Cerah
2025-03-23,00:00:00,24.4,91.0,1011.7,0.0,0.0,0.0,Berawan
2025-03-23,01:00:00,25.9,85.0,1012.9,0.0,0.0,0.0,Berawan
2025-03-23,02:00:00,29.3,67.0,1013.2,3.0,50.0,0.0,Berawan
2025-03-23,03:00:00,30.8,62.0,1012.9,4.0,170.0,0.0,Berawan
2025-03-23,04:00:00,31.4,60.0,1012.4,4.0,160.0,0.0,Cerah
2025-03-23,05:00:00,32.1,58.0,1011.7,4.0,250.0,0.0,Berawan
2025-03-23,06:00:00,32.6,60.0,1010.7,4.0,210.0,0.0,Cerah
2025-03-23,07:00:00,32.3,66.0,1009.6,1.0,340.0,0.0,Cerah
2025-03-23,08:00:00,33.0,65.0,1009.0,3.0,300.0,0.0,Berawan
2025-03-23,09:00:00,32.1,66.0,1008.4,1.0,250.0,0.0,Cerah
2025-03-23,10:00:00,30.5,71.0,1008.3,0.0,0.0,0.0,Cerah
2025-03-23,11:00:00,30.3,71.0,1008.6,0.0,0.0,0.0,Berawan
2025-03-23,12:00:00,29.7,77.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-23,13:00:00,29.1,80.0,1011.2,0.0,0.0,0.0,Cerah
2025-03-23,14:00:00,28.7,81.0,1011.6,1.0,330.0,0.0,Cerah
2025-03-23,15:00:00,28.3,82.0,1012.0,0.0,0.0,0.0,Cerah
2025-03-23,16:00:00,27.7,82.0,1011.8,0.0,0.0,0.0,Cerah
2025-03-23,17:00:00,27.2,82.0,1011.3,0.0,0.0,0.0,Cerah
2025-03-23,18:00:00,26.7,82.0,1011.3,0.0,0.0,0.0,Cerah
2025-03-23,19:00:00,26.5,86.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-23,20:00:00,26.3,86.0,1010.4,0.0,0.0,0.0,Berawan
2025-03-23,21:00:00,26.2,85.0,1010.0,0.0,0.0,0.0,Cerah
2025-03-23,22:00:00,25.8,85.0,1010.0,0.0,0.0,0.0,Cerah
2025-03-23,23:00:00,25.3,87.0,1010.1,0.0,0.0,0.0,Cerah
2025-03-24,00:00:00,25.3,88.0,1011.4,0.0,0.0,0.0,Cerah
2025-03-24,01:00:00,27.4,78.0,1011.8,1.0,320.0,0.0,Cerah
2025-03-24,02:00:00,30.1,68.0,1012.1,3.0,202.0,0.0,Cerah
2025-03-24,03:00:00,31.4,63.0,1012.1,1.0,20.0,0.0,Cerah
2025-03-24,04:00:00,31.8,65.0,1011.6,3.0,310.0,0.0,Cerah
2025-03-24,05:00:00,32.0,65.0,1010.4,3.0,210.0,0.0,Berawan
2025-03-24,06:00:00,31.7,68.0,1009.7,5.0,280.0,0.0,Cerah
2025-03-24,07:00:00,32.2,64.0,1008.9,4.0,310.0,0.0,Berawan
2025-03-24,08:00:00,31.0,69.0,1008.0,1.0,280.0,0.0,Berawan
2025-03-24,09:00:00,30.5,69.0,1007.4,1.0,270.0,0.0,Cerah
2025-03-24,10:00:00,30.6,70.0,1007.5,1.0,240.0,0.0,Cerah
2025-03-24,11:00:00,29.8,73.0,1008.6,0.0,0.0,0.0,Cerah
2025-03-24,12:00:00,29.1,78.0,1009.0,0.0,0.0,0.0,Cerah
2025-03-24,13:00:00,28.5,80.0,1009.8,0.0,0.0,0.0,Cerah
2025-03-24,14:00:00,28.0,81.0,1009.9,0.0,0.0,0.0,Cerah
2025-03-24,15:00:00,27.8,82.0,1009.7,0.0,0.0,0.0,Cerah
2025-03-24,16:00:00,27.3,79.0,1010.9,0.0,0.0,0.0,Cerah
2025-03-24,17:00:00,27.0,77.0,1009.8,0.0,0.0,0.0,Berawan
2025-03-24,18:00:00,26.7,76.0,1009.5,0.0,0.0,0.0,Cerah
2025-03-24,19:00:00,26.2,80.0,1008.7,0.0,0.0,0.0,Cerah
2025-03-24,20:00:00,26.1,78.0,1008.4,2.0,310.0,0.0,Cerah
2025-03-24,21:00:00,25.8,80.0,1007.9,0.0,0.0,0.0,Cerah
2025-03-24,22:00:00,25.6,78.0,1008.2,0.0,0.0,0.0,Cerah
2025-03-24,23:00:00,25.5,81.0,1008.7,0.0,0.0,0.0,Cerah
2025-03-25,00:00:00,25.4,79.0,1009.3,0.0,0.0,0.0,Berawan
2025-03-25,01:00:00,27.9,72.0,1010.0,4.0,70.0,0.0,Berawan
2025-03-25,02:00:00,29.9,64.0,1010.0,1.0,30.0,0.0,Cerah
2025-03-25,03:00:00,31.5,59.0,1010.7,0.0,0.0,0.0,Cerah
2025-03-25,04:00:00,32.3,58.0,1009.2,2.0,300.0,0.0,Cerah
2025-03-25,05:00:00,33.1,53.0,1008.3,1.0,340.0,0.0,Berawan
2025-03-25,06:00:00,33.0,56.0,1007.1,4.0,270.0,0.0,Cerah
2025-03-25,07:00:00,33.2,58.0,1005.7,2.0,280.0,0.0,Berawan
2025-03-25,08:00:00,33.0,63.0,1004.9,1.0,290.0,0.0,Berawan
2025-03-25,09:00:00,32.4,62.0,1004.7,1.0,310.0,0.0,Cerah
2025-03-25,10:00:00,31.7,66.0,1004.8,1.0,290.0,0.0,Cerah
2025-03-25,11:00:00,30.9,70.0,1005.5,0.0,0.0,0.0,Cerah
2025-03-25,12:00:00,30.1,75.0,1006.3,0.0,0.0,0.0,Cerah
2025-03-25,13:00:00,29.6,76.0,1007.2,0.0,0.0,0.0,Cerah
2025-03-25,14:00:00,29.0,79.0,1007.9,0.0,0.0,0.0,Cerah
2025-03-25,15:00:00,28.5,80.0,1008.6,0.0,0.0,0.0,Cerah
2025-03-25,16:00:00,27.9,82.0,1008.9,0.0,0.0,0.0,Berawan
2025-03-25,17:00:00,27.5,83.0,1008.7,0.0,0.0,0.0,Cerah
2025-03-25,18:00:00,27.3,83.0,1008.2,0.0,0.0,0.0,Cerah
2025-03-25,19:00:00,27.0,84.0,1007.7,0.0,0.0,0.0,Cerah
2025-03-25,20:00:00,26.6,84.0,1007.2,0.0,0.0,0.0,Berawan
2025-03-25,21:00:00,26.1,83.0,1006.7,0.0,0.0,0.0,Cerah
2025-03-25,22:00:00,25.8,83.0,1007.3,0.0,0.0,0.0,Cerah
2025-03-25,23:00:00,25.7,84.0,1007.7,0.0,0.0,0.0,Cerah
2025-03-26,00:00:00,25.6,83.0,1008.0,0.0,0.0,0.0,Cerah
2025-03-26,01:00:00,27.2,75.0,1009.0,3.0,10.0,0.0,Cerah
2025-03-26,02:00:00,29.1,70.0,1009.4,0.0,0.0,0.0,Berawan
2025-03-26,03:00:00,30.5,66.0,1009.4,0.0,0.0,0.0,Cerah
2025-03-26,04:00:00,32.6,62.0,1008.6,2.0,320.0,0.0,Cerah
2025-03-26,05:00:00,32.9,59.0,1007.8,2.0,290.0,0.0,Berawan
2025-03-26,06:00:00,33.0,60.0,1007.1,3.0,250.0,0.0,Cerah
2025-03-26,07:00:00,33.7,58.0,1005.8,2.0,280.0,0.0,Cerah
2025-03-26,08:00:00,33.6,59.0,1005.3,3.0,300.0,0.0,Berawan
2025-03-26,09:00:00,33.0,61.0,1005.0,3.0,320.0,0.0,Cerah
2025-03-26,10:00:00,32.6,57.0,1005.3,0.0,0.0,0.0,Cerah
2025-03-26,11:00:00,31.6,63.0,1005.8,0.0,0.0,0.0,Cerah
2025-03-26,12:00:00,30.8,70.0,1006.1,0.0,0.0,0.0,Cerah
2025-03-26,13:00:00,30.2,71.0,1007.0,0.0,0.0,0.0,Cerah
2025-03-26,14:00:00,29.8,73.0,1007.6,0.0,0.0,0.0,Cerah
2025-03-26,15:00:00,28.9,75.0,1008.1,0.0,0.0,0.0,Berawan
2025-03-26,16:00:00,28.3,77.0,1008.2,0.0,0.0,0.0,Berawan
2025-03-26,17:00:00,28.1,78.0,1008.0,0.0,0.0,0.0,Berawan
2025-03-26,18:00:00,27.1,87.0,1007.7,0.0,0.0,0.2,Hujan Ringan
2025-03-26,19:00:00,26.9,84.0,1007.2,0.0,0.0,0.0,Hujan Sedang
2025-03-26,20:00:00,26.8,86.0,1006.9,0.0,0.0,0.0,Hujan Sedang
2025-03-26,21:00:00,26.7,89.0,1006.7,0.0,0.0,1.4,Hujan Sedang
2025-03-26,22:00:00,26.2,89.0,1007.0,1.0,10.0,0.0,Hujan Sedang
2025-03-26,23:00:00,25.4,93.0,1008.0,1.0,320.0,0.0,Cerah
2025-03-27,00:00:00,25.5,91.0,1008.6,0.0,0.0,8.5,Cerah
2025-03-27,01:00:00,26.3,92.0,1009.0,0.0,0.0,0.0,Berawan
2025-03-27,02:00:00,28.9,75.0,1009.1,1.0,30.0,0.0,Cerah
2025-03-27,03:00:00,30.2,66.0,1009.2,1.0,70.0,0.0,Berawan
2025-03-27,04:00:00,31.8,62.0,1008.5,2.0,310.0,0.0,Cerah
2025-03-27,05:00:00,32.6,60.0,1007.7,2.0,310.0,0.0,Cerah
2025-03-27,06:00:00,31.8,63.0,1007.6,4.0,300.0,0.0,Cerah
2025-03-27,07:00:00,29.1,77.0,1007.0,2.0,210.0,0.0,Cerah
2025-03-27,08:00:00,30.5,68.0,1006.4,2.0,220.0,0.0,Berawan
2025-03-27,09:00:00,31.1,64.0,1005.5,2.0,290.0,1.0,Berawan
2025-03-27,10:00:00,27.4,82.0,1006.5,4.0,50.0,0.0,Hujan Ringan
2025-03-27,11:00:00,27.4,76.0,1006.8,3.0,100.0,0.0,Cerah
2025-03-27,12:00:00,27.0,82.0,1007.1,1.0,20.0,3.5,Cerah
2025-03-27,13:00:00,26.9,82.0,1007.7,0.0,0.0,0.0,Cerah
2025-03-27,14:00:00,25.7,92.0,1009.3,1.0,210.0,0.0,Hujan Sedang
